type	lat	lon	name	desc
T	43.936790000	11.221890000		
T	43.936640000	11.221880000		
T	43.936520000	11.221870000		
T	43.936370000	11.221850000		
T	43.936270000	11.221840000		
T	43.936160000	11.221810000		
T	43.936040000	11.221790000		
T	43.935950000	11.221760000		
T	43.935690000	11.221680000		
T	43.935560000	11.221640000		
T	43.935420000	11.221580000		
T	43.935280000	11.221520000		
T	43.935180000	11.221460000		
T	43.935100000	11.221420000		
T	43.935000000	11.221360000		
T	43.934910000	11.221300000		
T	43.934800000	11.221230000		
T	43.934680000	11.221140000		
T	43.934520000	11.221000000		
T	43.934410000	11.220910000		
T	43.934330000	11.220830000		
T	43.934150000	11.220640000		
T	43.933750000	11.220220000		
T	43.933510000	11.219980000		
T	43.933320000	11.219830000		
T	43.933090000	11.219670000		
T	43.932900000	11.219540000		
T	43.932820000	11.219490000		
T	43.932690000	11.219410000		
T	43.932670000	11.219400000		
T	43.932430000	11.219270000		
T	43.932230000	11.219180000		
T	43.932110000	11.219130000		
T	43.932030000	11.219100000		
T	43.931900000	11.219050000		
T	43.931810000	11.219030000		
T	43.931690000	11.218990000		
T	43.931550000	11.218960000		
T	43.931240000	11.218910000		
T	43.930840000	11.218840000		
T	43.930520000	11.218780000		
T	43.930290000	11.218730000		
T	43.929480000	11.218530000		
T	43.928690000	11.218330000		
T	43.928190000	11.218210000		
T	43.927870000	11.218130000		
T	43.927690000	11.218080000		
T	43.927530000	11.218020000		
T	43.927400000	11.217980000		
T	43.927330000	11.217940000		
T	43.927200000	11.217890000		
T	43.927010000	11.217780000		
T	43.926820000	11.217670000		
T	43.926650000	11.217570000		
T	43.926550000	11.217490000		
T	43.926410000	11.217390000		
T	43.926230000	11.217240000		
T	43.926040000	11.217070000		
T	43.925930000	11.216960000		
T	43.925760000	11.216790000		
T	43.924130000	11.215060000		
T	43.923160000	11.214080000		
T	43.923010000	11.213920000		
T	43.922750000	11.213650000		
T	43.922030000	11.212870000		
T	43.921740000	11.212550000		
T	43.921490000	11.212240000		
T	43.921270000	11.211930000		
T	43.921150000	11.211770000		
T	43.921010000	11.211550000		
T	43.920780000	11.211160000		
T	43.920560000	11.210730000		
T	43.920480000	11.210580000		
T	43.920330000	11.210230000		
T	43.920090000	11.209620000		
T	43.919880000	11.208950000		
T	43.919690000	11.208250000		
T	43.919660000	11.208120000		
T	43.919590000	11.207800000		
T	43.919390000	11.206610000		
T	43.919160000	11.205270000		
T	43.918990000	11.204260000		
T	43.918880000	11.203640000		
T	43.918790000	11.203250000		
T	43.918700000	11.202920000		
T	43.918660000	11.202780000		
T	43.918590000	11.202600000		
T	43.918440000	11.202210000		
T	43.918350000	11.202010000		
T	43.918180000	11.201660000		
T	43.918060000	11.201440000		
T	43.917980000	11.201300000		
T	43.917790000	11.201010000		
T	43.917620000	11.200770000		
T	43.917320000	11.200420000		
T	43.917120000	11.200210000		
T	43.916780000	11.199910000		
T	43.916640000	11.199800000		
T	43.916440000	11.199660000		
T	43.916250000	11.199550000		
T	43.915970000	11.199380000		
T	43.914850000	11.198730000		
T	43.914250000	11.198330000		
T	43.913920000	11.198090000		
T	43.913780000	11.197980000		
T	43.913630000	11.197850000		
T	43.913200000	11.197420000		
T	43.912570000	11.196670000		
T	43.912300000	11.196360000		
T	43.911930000	11.195920000		
T	43.911800000	11.195790000		
T	43.911670000	11.195670000		
T	43.911510000	11.195520000		
T	43.911400000	11.195430000		
T	43.911050000	11.195180000		
T	43.910900000	11.195080000		
T	43.910670000	11.194960000		
T	43.910480000	11.194860000		
T	43.910230000	11.194770000		
T	43.910080000	11.194720000		
T	43.909910000	11.194670000		
T	43.909750000	11.194630000		
T	43.909700000	11.194630000		
T	43.909530000	11.194600000		
T	43.909390000	11.194580000		
T	43.909250000	11.194560000		
T	43.908940000	11.194550000		
T	43.908700000	11.194550000		
T	43.908120000	11.194550000		
T	43.907640000	11.194570000		
T	43.907270000	11.194610000		
T	43.907030000	11.194640000		
T	43.906820000	11.194660000		
T	43.906660000	11.194660000		
T	43.906270000	11.194640000		
T	43.905990000	11.194630000		
T	43.905700000	11.194600000		
T	43.905330000	11.194540000		
T	43.904790000	11.194450000		
T	43.904480000	11.194380000		
T	43.904140000	11.194300000		
T	43.903830000	11.194230000		
T	43.903570000	11.194150000		
T	43.903300000	11.194060000		
T	43.902940000	11.193930000		
T	43.902300000	11.193670000		
T	43.901800000	11.193490000		
T	43.900290000	11.192930000		
T	43.899810000	11.192740000		
T	43.899610000	11.192660000		
T	43.899380000	11.192540000		
T	43.899110000	11.192400000		
T	43.898840000	11.192260000		
T	43.898620000	11.192140000		
T	43.898260000	11.191920000		
T	43.897960000	11.191700000		
T	43.897660000	11.191470000		
T	43.897240000	11.191150000		
T	43.896620000	11.190670000		
T	43.896280000	11.190400000		
T	43.896060000	11.190200000		
T	43.895740000	11.189870000		
T	43.895240000	11.189330000		
T	43.894680000	11.188710000		
T	43.894340000	11.188340000		
T	43.893700000	11.187630000		
T	43.893210000	11.187100000		
T	43.892200000	11.186000000		
T	43.891970000	11.185750000		
T	43.891820000	11.185590000		
T	43.891600000	11.185390000		
T	43.891420000	11.185230000		
T	43.891310000	11.185140000		
T	43.891140000	11.185010000		
T	43.890850000	11.184820000		
T	43.890580000	11.184660000		
T	43.890570000	11.184650000		
T	43.890310000	11.184530000		
T	43.890140000	11.184450000		
T	43.889960000	11.184380000		
T	43.889590000	11.184250000		
T	43.889560000	11.184250000		
T	43.889310000	11.184190000		
T	43.889020000	11.184150000		
T	43.888840000	11.184130000		
T	43.888460000	11.184110000		
T	43.888300000	11.184120000		
T	43.888130000	11.184120000		
T	43.887890000	11.184150000		
T	43.887800000	11.184160000		
T	43.887680000	11.184180000		
T	43.887480000	11.184220000		
T	43.887240000	11.184290000		
T	43.887070000	11.184350000		
T	43.886620000	11.184480000		
T	43.886150000	11.184610000		
T	43.886110000	11.184630000		
T	43.886040000	11.184650000		
T	43.886030000	11.184650000		
T	43.886010000	11.184650000		
T	43.885920000	11.184680000		
T	43.885740000	11.184740000		
T	43.885500000	11.184800000		
T	43.885330000	11.184820000		
T	43.885180000	11.184840000		
T	43.885000000	11.184850000		
T	43.884860000	11.184850000		
T	43.884720000	11.184850000		
T	43.884490000	11.184840000		
T	43.884290000	11.184810000		
T	43.884130000	11.184780000		
T	43.884060000	11.184760000		
T	43.883980000	11.184740000		
T	43.883830000	11.184700000		
T	43.883690000	11.184650000		
T	43.883570000	11.184600000		
T	43.883370000	11.184520000		
T	43.883130000	11.184390000		
T	43.883040000	11.184340000		
T	43.882910000	11.184260000		
T	43.882810000	11.184190000		
T	43.882760000	11.184160000		
T	43.882720000	11.184130000		
T	43.882640000	11.184070000		
T	43.882470000	11.183940000		
T	43.882350000	11.183820000		
T	43.882060000	11.183550000		
T	43.881790000	11.183250000		
T	43.881540000	11.182980000		
T	43.881200000	11.182600000		
T	43.881000000	11.182380000		
T	43.880870000	11.182230000		
T	43.880750000	11.182070000		
T	43.880630000	11.181920000		
T	43.880480000	11.181710000		
T	43.880390000	11.181590000		
T	43.880260000	11.181390000		
T	43.880090000	11.181140000		
T	43.879920000	11.180840000		
T	43.879750000	11.180530000		
T	43.879580000	11.180200000		
T	43.879450000	11.179950000		
T	43.879300000	11.179670000		
T	43.879180000	11.179430000		
T	43.879060000	11.179200000		
T	43.878830000	11.178780000		
T	43.878650000	11.178470000		
T	43.878460000	11.178180000		
T	43.878260000	11.177890000		
T	43.878140000	11.177720000		
T	43.878020000	11.177570000		
T	43.877940000	11.177460000		
T	43.877710000	11.177200000		
T	43.877570000	11.177050000		
T	43.877480000	11.176950000		
T	43.877340000	11.176810000		
T	43.877060000	11.176550000		
T	43.876830000	11.176330000		
T	43.876730000	11.176240000		
T	43.876380000	11.175920000		
T	43.876210000	11.175760000		
T	43.875540000	11.175140000		
T	43.875020000	11.174670000		
T	43.874360000	11.174040000		
T	43.874100000	11.173840000		
T	43.873970000	11.173740000		
T	43.873890000	11.173650000		
T	43.873750000	11.173580000		
T	43.873580000	11.173480000		
T	43.873100000	11.173280000		
T	43.872650000	11.173160000		
T	43.872240000	11.173070000		
T	43.871900000	11.173050000		
T	43.871680000	11.173050000		
T	43.871470000	11.173070000		
T	43.871180000	11.173120000		
T	43.870950000	11.173200000		
T	43.870800000	11.173270000		
T	43.870390000	11.173510000		
T	43.870040000	11.173810000		
T	43.869910000	11.173900000		
T	43.869710000	11.174040000		
T	43.869660000	11.174080000		
T	43.869370000	11.174220000		
T	43.869180000	11.174310000		
T	43.869130000	11.174340000		
T	43.869120000	11.174340000		
T	43.869090000	11.174350000		
T	43.868170000	11.174670000		
T	43.867990000	11.174730000		
T	43.867590000	11.174890000		
T	43.867520000	11.174920000		
T	43.867250000	11.175020000		
T	43.867000000	11.175110000		
T	43.866740000	11.175220000		
T	43.866300000	11.175390000		
T	43.866230000	11.175420000		
T	43.866160000	11.175450000		
T	43.865980000	11.175530000		
T	43.865610000	11.175670000		
T	43.865410000	11.175750000		
T	43.865070000	11.175860000		
T	43.864900000	11.175930000		
T	43.864720000	11.175980000		
T	43.864190000	11.176160000		
T	43.863830000	11.176290000		
T	43.863580000	11.176390000		
T	43.863390000	11.176470000		
T	43.863090000	11.176590000		
T	43.862630000	11.176780000		
T	43.862520000	11.176820000		
T	43.861910000	11.177040000		
T	43.861720000	11.177100000		
T	43.861490000	11.177180000		
T	43.861240000	11.177260000		
T	43.861040000	11.177320000		
T	43.860890000	11.177360000		
T	43.860690000	11.177410000		
T	43.860500000	11.177450000		
T	43.860170000	11.177520000		
T	43.859990000	11.177530000		
T	43.859810000	11.177560000		
T	43.859440000	11.177570000		
T	43.859140000	11.177560000		
T	43.858890000	11.177550000		
T	43.858580000	11.177520000		
T	43.858270000	11.177470000		
T	43.858050000	11.177420000		
T	43.857840000	11.177370000		
T	43.857490000	11.177280000		
T	43.857280000	11.177190000		
T	43.857040000	11.177110000		
T	43.856680000	11.176950000		
T	43.856350000	11.176780000		
T	43.855990000	11.176560000		
T	43.855620000	11.176310000		
T	43.855360000	11.176110000		
T	43.855020000	11.175850000		
T	43.854930000	11.175770000		
T	43.853460000	11.174530000		
T	43.852380000	11.173610000		
T	43.850890000	11.172340000		
T	43.850650000	11.172130000		
T	43.849360000	11.171020000		
T	43.849260000	11.170930000		
T	43.848990000	11.170690000		
T	43.848750000	11.170500000		
T	43.848490000	11.170270000		
T	43.848360000	11.170160000		
T	43.847700000	11.169590000		
T	43.847000000	11.169000000		
T	43.846520000	11.168580000		
T	43.846380000	11.168460000		
T	43.846230000	11.168340000		
T	43.846100000	11.168230000		
T	43.845940000	11.168100000		
T	43.845640000	11.167850000		
T	43.845510000	11.167740000		
T	43.845070000	11.167370000		
T	43.844940000	11.167260000		
T	43.844920000	11.167240000		
T	43.844650000	11.167010000		
T	43.843890000	11.166370000		
T	43.843460000	11.166000000		
T	43.842010000	11.164770000		
T	43.841510000	11.164330000		
T	43.840390000	11.163380000		
T	43.839180000	11.162340000		
T	43.838530000	11.161780000		
T	43.837900000	11.161210000		
T	43.837830000	11.161150000		
T	43.837680000	11.161020000		
T	43.837320000	11.160720000		
T	43.837210000	11.160640000		
T	43.835880000	11.159490000		
T	43.834980000	11.158700000		
T	43.833900000	11.157770000		
T	43.833840000	11.157710000		
T	43.832910000	11.156930000		
T	43.832650000	11.156700000		
T	43.832470000	11.156550000		
T	43.832140000	11.156270000		
T	43.830790000	11.155130000		
T	43.830710000	11.155060000		
T	43.830710000	11.155050000		
T	43.830630000	11.154980000		
T	43.830570000	11.154930000		
T	43.830550000	11.154920000		
T	43.830520000	11.154890000		
T	43.830460000	11.154840000		
T	43.829810000	11.154270000		
T	43.829330000	11.153870000		
T	43.829220000	11.153780000		
T	43.829220000	11.153770000		
T	43.829180000	11.153750000		
T	43.829110000	11.153690000		
T	43.828610000	11.153280000		
T	43.828220000	11.152980000		
T	43.828010000	11.152830000		
T	43.827720000	11.152620000		
T	43.827460000	11.152460000		
T	43.827180000	11.152300000		
T	43.826560000	11.151990000		
T	43.826120000	11.151820000		
T	43.825950000	11.151770000		
T	43.825780000	11.151720000		
T	43.825370000	11.151620000		
T	43.825100000	11.151570000		
T	43.824820000	11.151520000		
T	43.824680000	11.151500000		
T	43.824240000	11.151470000		
T	43.823610000	11.151440000		
T	43.822940000	11.151440000		
T	43.821630000	11.151430000		
T	43.820640000	11.151410000		
T	43.820200000	11.151410000		
T	43.820100000	11.151410000		
T	43.820000000	11.151410000		
T	43.818850000	11.151390000		
T	43.818210000	11.151390000		
T	43.817750000	11.151380000		
T	43.817580000	11.151380000		
T	43.817470000	11.151380000		
T	43.817410000	11.151380000		
T	43.816300000	11.151360000		
T	43.816020000	11.151350000		
T	43.815800000	11.151350000		
T	43.815720000	11.151350000		
T	43.814650000	11.151340000		
T	43.814490000	11.151340000		
T	43.813850000	11.151360000		
T	43.813520000	11.151380000		
T	43.813260000	11.151410000		
T	43.813120000	11.151420000		
T	43.812850000	11.151460000		
T	43.812250000	11.151580000		
T	43.812080000	11.151620000		
T	43.811050000	11.151900000		
T	43.810520000	11.152050000		
T	43.807070000	11.153020000		
T	43.806920000	11.153060000		
T	43.806540000	11.153170000		
T	43.806320000	11.153230000		
T	43.805960000	11.153330000		
T	43.805900000	11.153340000		
T	43.805870000	11.153350000		
T	43.805040000	11.153570000		
T	43.800840000	11.154740000		
T	43.800660000	11.154800000		
T	43.800650000	11.154800000		
T	43.800450000	11.154860000		
T	43.796450000	11.155990000		
T	43.796270000	11.156040000		
T	43.795830000	11.156170000		
T	43.795730000	11.156200000		
T	43.795630000	11.156230000		
T	43.794980000	11.156410000		
T	43.794580000	11.156520000		
T	43.794230000	11.156620000		
T	43.793870000	11.156720000		
T	43.793490000	11.156820000		
T	43.793020000	11.156960000		
T	43.792470000	11.157100000		
T	43.792120000	11.157190000		
T	43.791930000	11.157250000		
T	43.791690000	11.157320000		
T	43.791560000	11.157370000		
T	43.791420000	11.157410000		
T	43.791200000	11.157460000		
T	43.790440000	11.157680000		
T	43.789830000	11.157850000		
T	43.789330000	11.157990000		
T	43.788870000	11.158130000		
T	43.788610000	11.158210000		
T	43.788520000	11.158240000		
T	43.788420000	11.158270000		
T	43.788110000	11.158350000		
T	43.788010000	11.158380000		
T	43.787900000	11.158410000		
T	43.787700000	11.158470000		
T	43.787650000	11.158490000		
T	43.787590000	11.158500000		
T	43.786170000	11.158900000		
T	43.785840000	11.158980000		
T	43.785390000	11.159090000		
T	43.784320000	11.159380000		
T	43.784210000	11.159420000		
T	43.784160000	11.159430000		
T	43.784070000	11.159460000		
T	43.782810000	11.159790000		
T	43.782730000	11.159810000		
T	43.782640000	11.159830000		
T	43.781930000	11.160030000		
T	43.781710000	11.160110000		
T	43.781140000	11.160270000		
T	43.781060000	11.160300000		
T	43.780970000	11.160320000		
T	43.780740000	11.160380000		
T	43.779780000	11.160630000		
T	43.778560000	11.160970000		
T	43.778020000	11.161110000		
T	43.777980000	11.161120000		
T	43.777910000	11.161150000		
T	43.777440000	11.161280000		
T	43.777190000	11.161360000		
T	43.776510000	11.161540000		
T	43.775750000	11.161760000		
T	43.775190000	11.161910000		
T	43.774770000	11.162030000		
T	43.774750000	11.162040000		
T	43.773590000	11.162370000		
T	43.773300000	11.162460000		
T	43.773110000	11.162520000		
T	43.773070000	11.162540000		
T	43.772740000	11.162660000		
T	43.772680000	11.162680000		
T	43.772530000	11.162740000		
T	43.772200000	11.162880000		
T	43.771910000	11.163020000		
T	43.771460000	11.163240000		
T	43.771320000	11.163310000		
T	43.771230000	11.163360000		
T	43.770900000	11.163540000		
T	43.770720000	11.163650000		
T	43.770420000	11.163830000		
T	43.770100000	11.164060000		
T	43.770000000	11.164120000		
T	43.769630000	11.164380000		
T	43.769350000	11.164580000		
T	43.768950000	11.164870000		
T	43.768090000	11.165490000		
T	43.766760000	11.166450000		
T	43.766640000	11.166550000		
T	43.766520000	11.166630000		
T	43.766370000	11.166740000		
T	43.765740000	11.167210000		
T	43.765310000	11.167520000		
T	43.765200000	11.167590000		
T	43.764990000	11.167730000		
T	43.764550000	11.168050000		
T	43.764040000	11.168370000		
T	43.763250000	11.168830000		
T	43.762630000	11.169100000		
T	43.762210000	11.169290000		
T	43.761730000	11.169450000		
T	43.761350000	11.169570000		
T	43.760920000	11.169670000		
T	43.760540000	11.169740000		
T	43.759140000	11.170010000		
T	43.758610000	11.170100000		
T	43.758060000	11.170210000		
T	43.757910000	11.170230000		
T	43.757010000	11.170410000		
T	43.756610000	11.170470000		
T	43.756080000	11.170580000		
T	43.755970000	11.170600000		
T	43.755720000	11.170650000		
T	43.755300000	11.170730000		
T	43.755090000	11.170770000		
T	43.754780000	11.170830000		
T	43.754140000	11.170950000		
T	43.753970000	11.170980000		
T	43.753860000	11.171000000		
T	43.753750000	11.171020000		
T	43.753710000	11.171030000		
T	43.753100000	11.171140000		
T	43.752860000	11.171170000		
T	43.750950000	11.171540000		
